FID,Street,SHAPE_Leng,Lat,Long
2160,LINCOLN TUNNEL BUS APPROACH,96.85020878,40.75778093,-73.99571688
2161,LINCOLN TUNNEL BUS APPROACH,96.85020878,40.75777384,-73.99588162
2162,EAST 14 STREET,27.4487598,40.73135013,-73.98255629
2163,EAST 14 STREET,27.4487598,40.73131488,-73.98246876
2164,LINCOLN TUNNEL ENTRANCE,46.15742856,40.75500859,-73.99650141
2165,LINCOLN TUNNEL ENTRANCE,46.15742856,40.75510073,-73.99638705
2166,7 AVENUE,272.6241466,40.73656324,-74.00109501
2167,7 AVENUE,272.6241466,40.73722953,-74.00064726
2168,7 AVENUE,272.6241466,40.73656324,-74.00109501
2169,7 AVENUE,272.6241466,40.73722953,-74.00064726
2170,GREENWICH AVENUE,242.9480091,40.73656324,-74.00109501
2171,GREENWICH AVENUE,242.9480091,40.73716857,-74.00146275
2172,GREENWICH AVENUE,254.0225259,40.73592645,-74.00072171
2173,GREENWICH AVENUE,254.0225259,40.73656324,-74.00109501
2174,WEST 14 STREET,900.2265002,40.73855247,-73.99968423
2175,WEST 14 STREET,900.2265002,40.73924062,-74.00131234
2176,GAY STREET,74.78004081,40.73377013,-74.00031403
2177,GAY STREET,74.78004081,40.73397279,-74.00035679
2178,GAY STREET,74.78004081,40.73377013,-74.00031403
2179,GAY STREET,74.78004081,40.73397279,-74.00035679
2180,WASHINGTON PLACE,426.8171309,40.73231522,-74.00051066
2181,WASHINGTON PLACE,426.8171309,40.73272961,-74.00135781
2182,AVENUE OF THE AMERICAS,217.9780192,40.7336106,-73.99955589
2183,AVENUE OF THE AMERICAS,217.9780192,40.73413858,-73.99918595
2184,7 AVENUE,266.7651801,40.73924284,-73.99918496
2185,7 AVENUE,266.7651801,40.73988088,-73.99871271
2186,AVENUE OF THE AMERICAS,268.9716172,40.73413858,-73.99918595
2187,AVENUE OF THE AMERICAS,268.9716172,40.73478386,-73.99871444
2188,AVENUE OF THE AMERICAS,105.6992815,40.73478386,-73.99871444
2189,AVENUE OF THE AMERICAS,105.6992815,40.73503789,-73.99853022
2190,MAC DOUGAL STREET,171.682337,40.73221543,-73.99861226
2191,MAC DOUGAL STREET,171.682337,40.73261191,-73.99827747
2192,WASHINGTON SQUARE WEST,254.763922,40.73221543,-73.99861226
2193,WASHINGTON SQUARE WEST,254.763922,40.73162682,-73.99910851
2194,WASHINGTON SQUARE WEST,254.763922,40.73221543,-73.99861226
2195,WASHINGTON SQUARE WEST,254.763922,40.73162682,-73.99910851
2196,8 AVENUE,257.5247455,40.7472051,-73.99709903
2197,8 AVENUE,257.5247455,40.74782273,-73.99664704
2198,WEST 41 STREET,587.0070168,40.75937739,-73.99694231
2199,WEST 41 STREET,587.0070168,40.75960884,-73.99749396
2200,10 AVENUE,25.03949657,40.75773271,-73.99685245
2201,10 AVENUE,25.03949657,40.75778916,-73.9968009
2202,AVENUE OF THE AMERICAS,284.9166343,40.73736089,-73.99683994
2203,AVENUE OF THE AMERICAS,284.9166343,40.73804523,-73.99634237
2204,9 AVENUE,277.2769343,40.75272345,-73.99678949
2205,9 AVENUE,277.2769343,40.75338854,-73.99630301
2206,WEST 34 STREET,9.372129719,40.75419733,-73.99822539
2207,WEST 34 STREET,9.372129719,40.75420969,-73.99825505
2208,7 AVENUE,243.8840334,40.74164257,-73.9974336
2209,7 AVENUE,243.8840334,40.74222816,-73.99700719
2210,WEST 8 STREET,518.5734993,40.73225295,-73.99635236
2211,WEST 8 STREET,518.5734993,40.73294599,-73.99798671
2212,LINCOLN TUNNEL EXIT,157.3984133,40.75682562,-73.99590009
2213,LINCOLN TUNNEL EXIT,157.3984133,40.7568068,-73.99579057
2214,LINCOLN TUNNEL EXIT,157.3984133,40.75680082,-73.99567655
2215,LINCOLN TUNNEL EXIT,157.3984133,40.75680833,-73.99556198
2216,LINCOLN TUNNEL EXIT,157.3984133,40.7568291,-73.995451
2217,LINCOLN TUNNEL EXIT,157.3984133,40.7568619,-73.99534734
2218,AVENUE OF THE AMERICAS,242.9412419,40.73868595,-73.9958741
2219,AVENUE OF THE AMERICAS,242.9412419,40.73926838,-73.99544726
2220,AVENUE OF THE AMERICAS,242.9412419,40.73868595,-73.9958741
2221,AVENUE OF THE AMERICAS,242.9412419,40.73926838,-73.99544726
2222,9 AVENUE,263.1609652,40.75405662,-73.9958165
2223,9 AVENUE,263.1609652,40.7546876,-73.99535418
2224,WEST 42 STREET,658.6823753,40.75994603,-73.99623223
2225,WEST 42 STREET,658.6823753,40.76026696,-73.99699417
2226,EAST 35 STREET,267.9117147,40.74639166,-73.97763648
2227,EAST 35 STREET,267.9117147,40.74617675,-73.97712539
2228,EAST 29 STREET,710.1885153,40.74258716,-73.98040998
2229,EAST 29 STREET,710.1885153,40.74164251,-73.97816815
2230,EAST 29 STREET,710.1885153,40.74258716,-73.98040998
2231,EAST 29 STREET,710.1885153,40.74164251,-73.97816815
2232,PARK AVENUE,257.6513194,40.74836652,-73.98040409
2233,PARK AVENUE,257.6513194,40.7489859,-73.97995532
2234,EAST 38 STREET,507.3756427,40.75095894,-73.98272387
2235,EAST 38 STREET,507.3756427,40.75028246,-73.98112323
2236,EAST 38 STREET,507.3756427,40.75095894,-73.98272387
2237,EAST 38 STREET,507.3756427,40.75028246,-73.98112323
2238,EAST 31 STREET,490.3788459,40.74515076,-73.98265647
2239,EAST 31 STREET,490.3788459,40.74449828,-73.9811086
2240,EAST 31 STREET,490.3788459,40.74515076,-73.98265647
2241,EAST 31 STREET,490.3788459,40.74449828,-73.9811086
2242,LEXINGTON AVENUE,278.6626623,40.74573336,-73.98020971
2243,LEXINGTON AVENUE,278.6626623,40.74640288,-73.97972346
2244,EAST 28 STREET,201.2766665,40.74028048,-73.97689411
2245,EAST 28 STREET,201.2766665,40.74011298,-73.97647538
2246,5 AVENUE,260.923188,40.75853793,-73.97720027
2247,5 AVENUE,260.923188,40.75916474,-73.97674468
2248,WEST 50 STREET,395.8645374,40.75853793,-73.97720027
2249,WEST 50 STREET,395.8645374,40.75906501,-73.97844981
2250,7 AVENUE,260.5651431,40.7623431,-73.98235069
2251,7 AVENUE,260.5651431,40.76296845,-73.98189428
2252,2 AVENUE,243.013282,40.73601974,-73.98226717
2253,2 AVENUE,243.013282,40.73660268,-73.981841
2254,AVENUE OF THE AMERICAS,263.9565926,40.75738737,-73.98225529
2255,AVENUE OF THE AMERICAS,263.9565926,40.7580213,-73.98179404
2256,AVENUE OF THE AMERICAS,263.9565926,40.75738737,-73.98225529
2257,AVENUE OF THE AMERICAS,263.9565926,40.7580213,-73.98179404
2258,AVENUE OF THE AMERICAS,263.9565926,40.75738737,-73.98225529
2259,AVENUE OF THE AMERICAS,263.9565926,40.7580213,-73.98179404
2260,WEST 46 STREET,886.634276,40.75738737,-73.98225529
2261,WEST 46 STREET,886.634276,40.75857363,-73.9850497
2262,WEST 46 STREET,886.634276,40.75738737,-73.98225529
2263,WEST 46 STREET,886.634276,40.75857363,-73.9850497
2264,EAST 37 STREET,479.7034087,40.74894203,-73.9798517
2265,EAST 37 STREET,479.7034087,40.74830268,-73.97833822
2266,5 AVENUE,259.4475478,40.75916474,-73.97674468
2267,5 AVENUE,259.4475478,40.75954957,-73.97646257
2268,EAST 36 STREET,27.84010674,40.74840122,-73.98049361
2269,EAST 36 STREET,27.84010674,40.74836652,-73.98040409
2270,EAST 29 STREET,507.1391659,40.74326462,-73.98200875
2271,EAST 29 STREET,507.1391659,40.74258716,-73.98040998
2272,LEXINGTON AVENUE,256.9817965,40.74326462,-73.98200875
2273,LEXINGTON AVENUE,256.9817965,40.74388188,-73.98155997
2274,EAST 21 STREET,709.7412753,40.73754552,-73.98408213
2275,EAST 21 STREET,709.7412753,40.73660268,-73.981841
2276,EAST 21 STREET,709.7412753,40.73754552,-73.98408213
2277,EAST 21 STREET,709.7412753,40.73660268,-73.981841
2278,EAST 40 STREET,507.3492743,40.75219713,-73.98182244
2279,EAST 40 STREET,507.3492743,40.75152198,-73.9802209
2280,MADISON AVENUE,260.9904807,40.75723206,-73.97604542
2281,MADISON AVENUE,260.9904807,40.75785847,-73.9755921
2282,LEXINGTON AVENUE,280.8744999,40.75144139,-73.97604825
2283,LEXINGTON AVENUE,280.8744999,40.75168039,-73.97587462
2284,LEXINGTON AVENUE,280.8744999,40.75144139,-73.97604825
2285,LEXINGTON AVENUE,280.8744999,40.75168039,-73.97587462
2286,2 AVENUE,276.989752,40.73722212,-73.98139205
2287,2 AVENUE,276.989752,40.73788616,-73.98090534
2288,EAST 41 STREET,507.2994827,40.75281385,-73.9813715
2289,EAST 41 STREET,507.2994827,40.75214077,-73.97976865
2290,BROADWAY,260.6289315,40.76206479,-73.98362867
2291,BROADWAY,260.6289315,40.76270717,-73.98321467
2292,EAST 22 STREET,709.3687696,40.73816525,-73.98363145
2293,EAST 22 STREET,709.3687696,40.73722212,-73.98139205
2294,2 AVENUE,258.0050911,40.74102186,-73.97861648
2295,2 AVENUE,258.0050911,40.74164251,-73.97816815
2296,EAST 15 STREET,34.28839458,40.73203031,-73.98207443
2297,EAST 15 STREET,34.28839458,40.73198256,-73.98196782
2298,EAST 18 STREET,36.37942327,40.73383497,-73.98075398
2299,EAST 18 STREET,36.37942327,40.73377932,-73.98064499
2300,EAST 26 STREET,340.3227916,40.74141217,-73.98335962
2301,EAST 26 STREET,340.3227916,40.7409554,-73.98228835
2302,WEST 50 STREET,248.8361429,40.76109362,-73.98326291
2303,WEST 50 STREET,248.8361429,40.76142307,-73.98404974
2304,LEXINGTON AVENUE,257.058103,40.74511583,-73.98065843
2305,LEXINGTON AVENUE,257.058103,40.74573336,-73.98020971
2306,1 AVENUE,290.3915782,40.73065523,-73.98306947
2307,1 AVENUE,290.3915782,40.73135013,-73.98255629
2308,EAST 49 STREET,509.9664806,40.75791142,-73.97765483
2309,EAST 49 STREET,509.9664806,40.75723206,-73.97604542
2310,LEXINGTON AVENUE,259.2309377,40.74202594,-73.9829118
2311,LEXINGTON AVENUE,259.2309377,40.74264696,-73.98245521
2312,7 AVENUE,260.3468162,40.76171852,-73.98280728
2313,7 AVENUE,260.3468162,40.7623431,-73.98235069
2314,EAST 14 STREET,600.4021649,40.73600449,-73.99361688
2315,EAST 14 STREET,600.4021649,40.7352153,-73.99171499
2316,EAST 11 STREET,512.7675839,40.73106166,-73.98799291
2317,EAST 11 STREET,512.7675839,40.73037966,-73.98637452
2318,EAST 16 STREET,507.890932,40.73529228,-73.98781645
2319,EAST 16 STREET,507.890932,40.73461769,-73.98621267
2320,EAST 27 STREET,507.2183485,40.74406553,-73.98774684
2321,EAST 27 STREET,507.2183485,40.74338893,-73.98614709
2322,8 AVENUE,276.4966212,40.75219006,-73.99346418
2323,8 AVENUE,276.4966212,40.7528534,-73.99297938
2324,8 AVENUE,276.4966212,40.75219006,-73.99346418
2325,8 AVENUE,276.4966212,40.7528534,-73.99297938
2326,EAST 20 STREET,121.3122129,40.73828671,-73.98767543
2327,EAST 20 STREET,121.3122129,40.73813079,-73.98728864
2328,EAST 20 STREET,121.3122129,40.73828671,-73.98767543
2329,EAST 20 STREET,121.3122129,40.73813079,-73.98728864
2330,PARK AVENUE SOUTH,247.2867169,40.73831219,-73.98774075
2331,PARK AVENUE SOUTH,247.2867169,40.73890303,-73.98730155
2332,EAST 21 STREET,285.168558,40.73792628,-73.98498119
2333,EAST 21 STREET,285.168558,40.73754552,-73.98408213
2334,EAST 21 STREET,285.168558,40.73792628,-73.98498119
2335,EAST 21 STREET,285.168558,40.73754552,-73.98408213
2336,EAST 21 STREET,285.168558,40.73792628,-73.98498119
2337,EAST 21 STREET,285.168558,40.73754552,-73.98408213
2338,EAST 21 STREET,285.168558,40.73792628,-73.98498119
2339,EAST 21 STREET,285.168558,40.73754552,-73.98408213
2340,2 AVENUE,285.6623231,40.73234967,-73.98494551
2341,2 AVENUE,285.6623231,40.73303326,-73.98444066
2342,2 AVENUE,285.6623231,40.73234967,-73.98494551
2343,2 AVENUE,285.6623231,40.73303326,-73.98444066
2344,UNIVERSITY PLACE,268.5958228,40.73330377,-73.99332178
2345,UNIVERSITY PLACE,268.5958228,40.7339215,-73.99279279
2346,WEST 35 STREET,900.025009,40.7528534,-73.99297938
2347,WEST 35 STREET,900.025009,40.75405662,-73.9958165
2348,WEST 35 STREET,900.025009,40.7528534,-73.99297938
2349,WEST 35 STREET,900.025009,40.75405662,-73.9958165
2350,EAST 9 STREET,132.5418835,40.73056496,-73.99050559
2351,EAST 9 STREET,132.5418835,40.73038856,-73.99008734
2352,WEST 41 STREET,218.8507663,40.75748188,-73.99242473
2353,WEST 41 STREET,218.8507663,40.75758661,-73.99263104
2354,WEST 41 STREET,218.8507663,40.75782743,-73.99307076
2355,EAST 7 STREET,176.1863512,40.72892525,-73.99035029
2356,EAST 7 STREET,176.1863512,40.72869313,-73.98979262
2357,EAST 13 STREET,709.8813297,40.73260371,-73.98768321
2358,EAST 13 STREET,709.8813297,40.73165781,-73.9854439
2359,WEST 23 STREET,898.5991467,40.74291002,-73.99280341
2360,WEST 23 STREET,898.5991467,40.74409853,-73.99564494
2361,BROADWAY,252.4977027,40.73779566,-73.99012218
2362,BROADWAY,252.4977027,40.73847714,-73.98995646
2363,WEST 22 STREET,1019.499706,40.74088024,-73.99007006
2364,WEST 22 STREET,1019.499706,40.74223428,-73.99328973
2365,EAST 10 STREET,174.6408497,40.73000767,-73.98735992
2366,EAST 10 STREET,174.6408497,40.72977689,-73.98680764
2367,EAST 10 STREET,174.6408497,40.73000767,-73.98735992
2368,EAST 10 STREET,174.6408497,40.72977689,-73.98680764
2369,EAST 10 STREET,174.6408497,40.73000767,-73.98735992
2370,EAST 10 STREET,174.6408497,40.72977689,-73.98680764
2371,WEST 35 STREET,154.5517445,40.75045161,-73.98729377
2372,WEST 35 STREET,154.5517445,40.75066071,-73.9877791
2373,WEST 35 STREET,154.5517445,40.75045161,-73.98729377
2374,WEST 35 STREET,154.5517445,40.75066071,-73.9877791
2375,WEST 28 STREET,453.6455719,40.7446815,-73.98729806
2376,WEST 28 STREET,453.6455719,40.74528637,-73.98872906
2377,WEST 28 STREET,453.6455719,40.7446815,-73.98729806
2378,WEST 28 STREET,453.6455719,40.74528637,-73.98872906
2379,8 AVENUE,257.0578603,40.75347391,-73.99252856
2380,8 AVENUE,257.0578603,40.75409112,-73.992079
2381,EAST 20 STREET,24.53397029,40.73834441,-73.98781849
2382,EAST 20 STREET,24.53397029,40.73831219,-73.98774075
2383,EAST 18 STREET,507.0220314,40.73646434,-73.98696116
2384,EAST 18 STREET,507.0220314,40.73578993,-73.9853608
2385,BROADWAY,270.181444,40.73986498,-73.98958259
2386,BROADWAY,270.181444,40.74059179,-73.98938896
2387,EAST 21 STREET,17.86210313,40.7389255,-73.98735883
2388,EAST 21 STREET,17.86210313,40.73890303,-73.98730155
2389,AVENUE OF THE AMERICAS,242.5886745,40.73986001,-73.99501799
2390,AVENUE OF THE AMERICAS,242.5886745,40.74044198,-73.99459265
2391,BROADWAY,263.9002071,40.72764405,-73.99490014
2392,BROADWAY,263.9002071,40.72781878,-73.99475093
2393,AVENUE OF THE AMERICAS,245.0195781,40.74044198,-73.99459265
2394,AVENUE OF THE AMERICAS,245.0195781,40.74102882,-73.99416078
2395,WAVERLY PLACE,244.700446,40.73034987,-73.9948216
2396,WAVERLY PLACE,244.700446,40.73071521,-73.99556245
2397,8 AVENUE,260.8277084,40.75790664,-73.98929728
2398,8 AVENUE,260.8277084,40.7585335,-73.98884254
2399,WEST 42 STREET,172.158064,40.75580803,-73.98640437
2400,WEST 42 STREET,172.158064,40.7560359,-73.98694874
2401,WEST 42 STREET,172.158064,40.75580803,-73.98640437
2402,WEST 42 STREET,172.158064,40.7560359,-73.98694874
2403,WEST 3 STREET,270.3001143,40.72781878,-73.99475093
2404,WEST 3 STREET,270.3001143,40.72819345,-73.99559267
2405,EAST 18 STREET,531.1572021,40.73850365,-73.99179769
2406,EAST 18 STREET,531.1572021,40.73779566,-73.99012218
2407,WEST 50 STREET,899.8928271,40.76348605,-73.98894735
2408,WEST 50 STREET,899.8928271,40.76407594,-73.99034641
2409,3 AVENUE,241.6547779,40.73461769,-73.98621267
2410,3 AVENUE,241.6547779,40.73519968,-73.9857944
2411,WEST 26 STREET,899.557485,40.74600398,-73.99426259
2412,WEST 26 STREET,899.557485,40.7472051,-73.99709903
2413,8 AVENUE,277.8308432,40.75152222,-73.99394826
2414,8 AVENUE,277.8308432,40.75219006,-73.99346418
2415,8 AVENUE,277.8308432,40.75152222,-73.99394826
2416,8 AVENUE,277.8308432,40.75219006,-73.99346418
2417,IRVING PLACE,287.3137479,40.7339654,-73.98877932
2418,IRVING PLACE,287.3137479,40.734659,-73.988286
2419,5 AVENUE,263.4466711,40.74281411,-73.98864445
2420,5 AVENUE,263.4466711,40.74345074,-73.98819361
2421,MADISON AVENUE,257.9505768,40.74400764,-73.98569571
2422,MADISON AVENUE,257.9505768,40.74462652,-73.98524355
2423,GREAT JONES STREET,182.5546956,40.72756374,-73.99419004
2424,GREAT JONES STREET,182.5546956,40.72731189,-73.99368456
2425,EAST 8 STREET,113.1058769,40.73003262,-73.9910797
2426,EAST 8 STREET,113.1058769,40.72987869,-73.9907253
2427,8 AVENUE,261.8364154,40.75916419,-73.98839045
2428,8 AVENUE,261.8364154,40.75979028,-73.98792641
2429,WEST 39 STREET,506.4353831,40.75293518,-73.98548819
2430,WEST 39 STREET,506.4353831,40.75360671,-73.98708863
2431,5 AVENUE,258.2668119,40.74715233,-73.98549602
2432,5 AVENUE,258.2668119,40.74777302,-73.98504578
2433,PARK AVENUE SOUTH,257.5654319,40.74147035,-73.98542768
2434,PARK AVENUE SOUTH,257.5654319,40.74208896,-73.98497776
2435,2 AVENUE,287.4333419,40.73165781,-73.9854439
2436,2 AVENUE,287.4333419,40.73234967,-73.98494551
2437,EAST 6 STREET,177.4507046,40.72834617,-73.99077983
2438,EAST 6 STREET,177.4507046,40.72810366,-73.99022459
2439,EAST 26 STREET,330.6031889,40.73923208,-73.97819347
2440,EAST 26 STREET,330.6031889,40.73879546,-73.97714765
2441,EAST 25 STREET,19.94147316,40.74147035,-73.98542768
2442,EAST 25 STREET,19.94147316,40.74144438,-73.98536433
2443,LINCOLN TUNNEL EXIT,85.29608862,40.75838187,-73.99818998
2444,LINCOLN TUNNEL EXIT,85.29608862,40.75838467,-73.99810132
2445,LINCOLN TUNNEL,486.9849241,40.75817904,-73.99821863
2446,LINCOLN TUNNEL,486.9849241,40.75820129,-73.99826932
2447,WEST 43 STREET,225.3809871,40.76030016,-73.99498358
2448,WEST 43 STREET,225.3809871,40.76060075,-73.99569464
2449,WEST 43 STREET,225.3809871,40.76030016,-73.99498358
2450,WEST 43 STREET,225.3809871,40.76060075,-73.99569464
2451,EAST 30 STREET,494.1909261,40.74524398,-73.98479315
2452,EAST 30 STREET,494.1909261,40.74458532,-73.98323406
2453,EAST 35 STREET,31.11013967,40.74775037,-73.98085054
2454,EAST 35 STREET,31.11013967,40.74771082,-73.98075104
2455,LINCOLN TUNNEL EXIT,83.65651796,40.75690933,-73.99548288
2456,LINCOLN TUNNEL EXIT,83.65651796,40.75700548,-73.9957571
2457,LINCOLN TUNNEL BUS EXIT,313.0632738,40.75749756,-73.99668547
2458,LINCOLN TUNNEL BUS EXIT,313.0632738,40.75707393,-73.99570233
2459,LINCOLN TUNNEL EXIT,317.0084067,40.75700548,-73.9957571
2460,LINCOLN TUNNEL EXIT,317.0084067,40.75706039,-73.9959323
2461,LINCOLN TUNNEL EXIT,317.0084067,40.75712714,-73.99610188
2462,LINCOLN TUNNEL EXIT,317.0084067,40.75720518,-73.99626376
2463,LINCOLN TUNNEL EXIT,317.0084067,40.75729368,-73.99641607
2464,LINCOLN TUNNEL EXIT,317.0084067,40.75739156,-73.99655711
2465,LINCOLN TUNNEL EXIT,317.0084067,40.75749756,-73.99668547
2466,LINCOLN TUNNEL BUS APPROACH,17.53596344,40.75758057,-73.99569855
2467,LINCOLN TUNNEL BUS APPROACH,17.53596344,40.75759564,-73.99563843
2468,LINCOLN TUNNEL BUS EXIT,99.54571068,40.75694187,-73.99498062
2469,LINCOLN TUNNEL BUS EXIT,99.54571068,40.75716098,-73.9951953
2470,LINCOLN TUNNEL BUS EXIT,112.7207948,40.75716098,-73.9951953
2471,LINCOLN TUNNEL BUS EXIT,112.7207948,40.75719313,-73.99528155
2472,LINCOLN TUNNEL BUS EXIT,112.7207948,40.75725804,-73.99534668
2473,LINCOLN TUNNEL BUS EXIT,112.7207948,40.75733862,-73.995364
2474,LINCOLN TUNNEL BUS EXIT,112.7207948,40.75740838,-73.99533551
2475,LINCOLN TUNNEL BUS EXIT,75.50437966,40.75705712,-73.99495945
2476,LINCOLN TUNNEL BUS EXIT,75.50437966,40.75716098,-73.9951953
2477,LINCOLN TUNNEL BUS EXIT,50.70399739,40.75706852,-73.99477838
2478,LINCOLN TUNNEL BUS EXIT,50.70399739,40.75705461,-73.99486595
2479,LINCOLN TUNNEL BUS EXIT,50.70399739,40.75705712,-73.99495945
2480,LINCOLN TUNNEL BUS APPROACH,85.04505115,40.7575777,-73.99533928
2481,LINCOLN TUNNEL BUS APPROACH,85.04505115,40.75756579,-73.9954137
2482,LINCOLN TUNNEL BUS APPROACH,85.04505115,40.75756477,-73.99549113
2483,LINCOLN TUNNEL BUS APPROACH,85.04505115,40.75757501,-73.99556739
2484,LINCOLN TUNNEL BUS APPROACH,85.04505115,40.75759564,-73.99563843
2485,LINCOLN TUNNEL BUS EXIT,19.55737888,40.75760357,-73.99519195
2486,LINCOLN TUNNEL BUS EXIT,19.55737888,40.75763448,-73.99513423
2487,LINCOLN TUNNEL BUS APPROACH,67.30953686,40.75755458,-73.99491516
2488,LINCOLN TUNNEL BUS APPROACH,67.30953686,40.75763448,-73.99513423
2489,WEST 36 STREET,50.96454577,40.75510073,-73.99638705
2490,WEST 36 STREET,50.96454577,40.75516361,-73.99655137
2491,LINCOLN TUNNEL BUS APPROACH,163.6424806,40.75759564,-73.99563843
2492,LINCOLN TUNNEL BUS APPROACH,163.6424806,40.75778757,-73.99617247
2493,LINCOLN TUNNEL BUS EXIT,62.84990731,40.75760357,-73.99519195
2494,LINCOLN TUNNEL BUS EXIT,62.84990731,40.75747752,-73.99534682
2495,EAST 19 STREET,196.7459326,40.73637638,-73.98493339
2496,EAST 19 STREET,196.7459326,40.73611433,-73.98431265
2497,EAST 20 STREET,196.6770612,40.73696249,-73.98450758
2498,EAST 20 STREET,196.6770612,40.73670117,-73.98388657
2499,LINCOLN TUNNEL ENTRANCE,261.0259735,40.75801292,-73.99663529
2500,LINCOLN TUNNEL ENTRANCE,261.0259735,40.75834744,-73.99746848
2501,WEST 40 STREET,289.6518659,40.75786716,-73.99529052
2502,WEST 40 STREET,289.6518659,40.75825284,-73.99620478
2503,EAST 46 STREET,195.4202108,40.75497426,-73.97651569
2504,EAST 46 STREET,195.4202108,40.75471422,-73.97589878
2505,EAST 17 STREET,495.8040283,40.73653252,-73.98895641
2506,EAST 17 STREET,495.8040283,40.73587893,-73.98738719
2507,EAST 40 STREET,39.20516982,40.75084248,-73.97860724
2508,EAST 40 STREET,39.20516982,40.75078824,-73.97848503
2509,WEST 36 STREET,13.36955973,40.75516361,-73.99655137
2510,WEST 36 STREET,13.36955973,40.75518263,-73.99659264
2511,9 AVENUE,33.23685015,40.75739593,-73.99337917
2512,9 AVENUE,33.23685015,40.75747718,-73.99332464
2513,WEST 34 STREET,20.74894474,40.75422259,-73.99828808
2514,WEST 34 STREET,20.74894474,40.7542439,-73.99835753
2515,WAVERLY PLACE,242.7662966,40.73576169,-74.00176916
2516,WAVERLY PLACE,242.7662966,40.73641394,-74.0019483
2517,7 AVENUE SOUTH,306.5092363,40.73579732,-74.00155256
2518,7 AVENUE SOUTH,306.5092363,40.73656324,-74.00109501
2519,WAVERLY PLACE,240.5576714,40.73448282,-74.00138879
2520,WAVERLY PLACE,240.5576714,40.73512781,-74.00157447
2521,MAC DOUGAL STREET,265.3264419,40.73068297,-73.99990931
2522,MAC DOUGAL STREET,265.3264419,40.73104326,-73.9996036
2523,8 AVENUE,258.1504474,40.74400701,-73.99941604
2524,8 AVENUE,258.1504474,40.74463005,-73.99897237
2525,WEST 35 STREET,11.50404631,40.75477587,-73.99753096
2526,WEST 35 STREET,11.50404631,40.75479114,-73.99756731
2527,WEST 26 STREET,324.4661208,40.7475682,-73.99796186
2528,WEST 26 STREET,324.4661208,40.74799936,-73.99898648
2529,WEST 26 STREET,324.4661208,40.7475682,-73.99796186
2530,WEST 26 STREET,324.4661208,40.74799936,-73.99898648
2531,WEST 14 STREET,899.8659653,40.73736089,-73.99683994
2532,WEST 14 STREET,899.8659653,40.73855247,-73.99968423
2533,EAST 10 STREET,530.9040327,40.73343614,-73.99549001
2534,EAST 10 STREET,530.9040327,40.73273072,-73.9938138
2535,WEST 41 STREET,312.4067519,40.75898098,-73.99594237
2536,WEST 41 STREET,312.4067519,40.75937739,-73.99694231
2537,WEST 41 STREET,312.4067519,40.75898098,-73.99594237
2538,WEST 41 STREET,312.4067519,40.75937739,-73.99694231
2539,WASHINGTON SQUARE EAST,246.7313633,40.73015526,-73.99606315
2540,WASHINGTON SQUARE EAST,246.7313633,40.73071521,-73.99556245
2541,WASHINGTON SQUARE EAST,246.7313633,40.73015526,-73.99606315
2542,WASHINGTON SQUARE EAST,246.7313633,40.73071521,-73.99556245
2543,10 AVENUE,280.4848513,40.75962686,-73.9954745
2544,10 AVENUE,280.4848513,40.76030016,-73.99498358
2545,LINCOLN TUNNEL ENTRANCE,57.28520216,40.75697825,-73.99531893
2546,LINCOLN TUNNEL ENTRANCE,57.28520216,40.75711889,-73.9954114
2547,2 AVENUE,255.0250876,40.74225559,-73.97768287
2548,2 AVENUE,255.0250876,40.74285422,-73.97720589
2549,EAST 36 STREET,197.931017,40.74727345,-73.97781219
2550,EAST 36 STREET,197.931017,40.74701018,-73.97718734
2551,WEST 43 STREET,1022.863286,40.75415481,-73.9803956
2552,WEST 43 STREET,1022.863286,40.75551635,-73.98362433
2553,WEST 43 STREET,1022.863286,40.75415481,-73.9803956
2554,WEST 43 STREET,1022.863286,40.75551635,-73.98362433
2555,EAST 25 STREET,705.9155942,40.7381718,-73.9776027
2556,EAST 25 STREET,705.9155942,40.73802435,-73.97725242
2557,EAST 25 STREET,705.9155942,40.7381718,-73.9776027
2558,EAST 25 STREET,705.9155942,40.73802435,-73.97725242
2559,EAST 25 STREET,705.9155942,40.7381718,-73.9776027
2560,EAST 25 STREET,705.9155942,40.73802435,-73.97725242
2561,EAST 25 STREET,705.9155942,40.7381718,-73.9776027
2562,EAST 25 STREET,705.9155942,40.73802435,-73.97725242
2563,EAST 25 STREET,705.9155942,40.7381718,-73.9776027
2564,EAST 25 STREET,705.9155942,40.73802435,-73.97725242
2565,EAST 40 STREET,31.4817379,40.75088465,-73.97870642
2566,EAST 40 STREET,31.4817379,40.75084248,-73.97860724
2567,2 AVENUE,256.8293343,40.74285422,-73.97720589
2568,2 AVENUE,256.8293343,40.7434725,-73.97676068
2569,EAST 44 STREET,509.3116927,40.75478254,-73.97993647
2570,EAST 44 STREET,509.3116927,40.75410003,-73.97833215
2571,EAST 44 STREET,509.3116927,40.75478254,-73.97993647
2572,EAST 44 STREET,509.3116927,40.75410003,-73.97833215
2573,MADISON AVENUE,260.8298699,40.75598011,-73.9769605
2574,MADISON AVENUE,260.8298699,40.75660606,-73.97650359
2575,EAST 41 STREET,39.25381393,40.7515046,-73.97827663
2576,EAST 41 STREET,39.25381393,40.75145175,-73.97815317
2577,MADISON AVENUE,257.8118298,40.74904954,-73.98202464
2578,MADISON AVENUE,257.8118298,40.74966809,-73.9815727
